ATAD3B	0.7243903674403791
PIGV	0.20042352308324898
MINDY1	0.9933441081928436
LUZP1	0.008076418971074473
HRNR	0.8164663794190128
RPTN	0.8308387840957938
TCHHL1	0.8599288091356918
S100A11	0.8607409147703423
ITPKB	0.1371874701221132
EIF4G3	0.35397698873022954
FHAD1	0.7775943732261839
ANGPTL1	0.896925264378265
RALGPS2	0.6927067367929177
CFAP74	0.9941326293525854
VAMP4	0.7651134238263604
ROR1	0.1068762308045551
C1orf185	0.19676876145507305
BEND5	0.010962193492685679
AGBL4	0.4695352837865706
TEX46	0.016157330161699957
GPATCH3	0.05007828534416082
NUDC	0.05435291137284448
TRNP1	0.4275224837849715
SLAMF1	0.5328676455524695
PYCR2	0.46712651782355974
NBPF1	0.44711861196481895
WDR47	0.45912635471999363
ARID1A	0.20042352308324898
ABCA4	0.13124983998997908
H3-4	0.27772778287856237
EFCAB2	0.5995310190889651
C1orf105	0.2819286604036184
PIGC	0.3449087869036872
DNM3	0.665302357714885
METTL13	0.2877124468179164
GRHL3	0.5149854432473285
SRSF10	0.23875901122864668
RGS7	0.5679632362520246
NDC1	0.6028487236885791
GLIS1	0.9285224853617987
PPP1R15B	0.5818921589743316
UBXN11	0.4678394577860504
HMGN2	0.9848623165074736
LIN28A	0.5859203159247564
CEP85	0.48887000632562216
CATSPER4	0.2694481074544792
TENT5B	0.7170040046315613
NR0B2	0.05007828534416082
MYOM3	0.32005716738222567
FCER1A	0.652469092028256
OR10J1	0.8577528180927092
ACKR1	0.27523336770533513
CADM3	0.1593422350092607
SPRR2G	0.09727764470386424
SPRR2F	0.07571832630080544
SPRR2E	0.08746839871309886
SPRR2B	0.16315414502635106
SPRR2A	0.1992306527088369
SPRR2D	0.26518663346541915
SPRR1B	0.22299149013337727
SPRR3	0.17433036866554796
SPRR4	0.10256995545495928
IVL	0.04675106653415895
SMCP	0.0325347904427965
LCE6A	0.07641602583615048
LCE1A	0.28455607171537045
LCE1B	0.28455607171537045
KDM1A	0.014392482884050595
GORAB	0.04611869742869734
SVBP	0.7173626604333787
TMEM269	0.7173626604333787
CCDC18	0.1294349442966254
TMED5	0.14462050941133686
MR1	0.9390120066579463
STX6	0.9005392662200502
IL22RA1	0.5917361129780875
IFNLR1	0.6448443976005328
ELF3	0.8377571277597006
LGR6	0.7308911932279557
ITGA10	0.8405747965948258
ANKRD35	0.859103422316712
ADAM15	0.29686800112030565
DCST1	0.20866661664100505
DCST2	0.24766439514805694
ZBTB7B	0.16990890713361828
FLAD1	0.24888514985952792
CKS1B	0.23109538921730866
SHC1	0.25551940111482896
PYGO2	0.25551940111482896
NRDC	0.3030878546496806
PBXIP1	0.25551940111482896
EVI5	0.24505116660064963
CSMD2	0.619968834030707
C1orf94	0.1959180341315201
ETV3	0.10894085386548269
ETV3L	0.11128724541195278
ARHGEF11	0.05649912934438395
PEAR1	0.07541540962475013
FMO2	0.38953234857361907
FMO3	0.8423011180915668
MROH9	0.872615347043248
SRSF4	0.9888897049137362
SIPA1L2	0.8645592542891954
PTPN7	0.718967125442848
PMVK	0.25551940111482896
FAF1	0.2975044379650531
PRRC2C	0.8147776664038839
ESPN	0.8526899082318634
RAB3GAP2	0.2989626590252611
IARS2	0.6070115701410792
BPNT1	0.65182527622736
EPRS1	0.8686477282206169
TAF13	0.4430996151716913
TAF12	0.8598964461658292
TAFA3	0.37134650304658057
RHOC	0.5971624288363158
PIAS3	0.859103422316712
NUDT17	0.859103422316712
PTGER3	0.9021731809033802
NAV1	0.3619933157326146
IPO9	0.468212959183251
CSRP1	0.07754203593712783
PHLDA3	0.03254611473924607
TNNI1	0.004703163244253794
LAD1	0.1271484587323254
TNNT2	0.1768951476788705
PKP1	0.31310693699325653
SLFNL1	0.14936400761276336
CITED4	0.8455019142802824
KCNQ4	0.7997127791251516
CDC42BPA	0.8210493828091708
HSD17B7	0.4190866035341422
MACF1	0.9310537684798428
CCDC190	0.7701202039522119
PHF13	0.9149109175884262
KLHL21	0.9149109175884262
GPR61	0.986569299733881
CSDE1	0.7296068107396707
PPCS	0.21111333792812964
ZP4	0.8992530404569987
LCE3C	0.478019556431602
GON4L	0.8477262058703374
STUM	0.25666262276431084
PALMD	0.04952144012561743
F5	0.018352564878012956
SLC19A2	0.01087682290649139
CCDC181	0.04020675520632078
BLZF1	0.063936094729666
